dataset_uri,domain,drought_early_warning_score,drought_early_warning_readiness,drought_early_warning_temporal_recency,drought_early_warning_update_frequency,drought_early_warning_temporal_coverage,drought_early_warning_spatial_precision,drought_early_warning_format_readability,drought_early_warning_license_openness,drought_early_warning_description_quality,drought_early_warning_vocabulary_standard,drought_early_warning_multilingual,climate_infrastructure_score,climate_infrastructure_readiness,climate_infrastructure_temporal_recency,climate_infrastructure_update_frequency,climate_infrastructure_temporal_coverage,climate_infrastructure_spatial_precision,climate_infrastructure_format_readability,climate_infrastructure_license_openness,climate_infrastructure_description_quality,climate_infrastructure_vocabulary_standard,climate_infrastructure_multilingual,nbs_monitoring_score,nbs_monitoring_readiness,nbs_monitoring_temporal_recency,nbs_monitoring_update_frequency,nbs_monitoring_temporal_coverage,nbs_monitoring_spatial_precision,nbs_monitoring_format_readability,nbs_monitoring_license_openness,nbs_monitoring_description_quality,nbs_monitoring_vocabulary_standard,nbs_monitoring_multilingual,early_warning_score,early_warning_readiness,early_warning_temporal_recency,early_warning_update_frequency,early_warning_spatial_precision,early_warning_format_readability,early_warning_license_openness,early_warning_description_quality,early_warning_vocabulary_standard,compliance_reporting_score,compliance_reporting_readiness,compliance_reporting_temporal_coverage,compliance_reporting_description_quality,compliance_reporting_spatial_aggregation,compliance_reporting_vocabulary_standard,compliance_reporting_format_readability,compliance_reporting_license_openness,compliance_reporting_temporal_recency,cross_border_score,cross_border_readiness,cross_border_vocabulary_standard,cross_border_multilingual,cross_border_spatial_coverage,cross_border_format_readability,cross_border_description_quality,cross_border_license_openness,cross_border_temporal_recency
http://data.europa.eu/88u/dataset/be34b49f-96e1-4bd0-bb68-09c01bfef256,drought_early_warning,0.25,Insufficient,0.3,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.315,Insufficient,0.3,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.35,Insufficient,0.3,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.32,Insufficient,0.3,0.0,1.0,0.0,0.0,0.4,0.5,0.29,Insufficient,0.0,0.4,0.8,0.5,0.0,0.0,0.3,0.32,Insufficient,0.5,0.3,0.4,0.0,0.4,0.0,0.3
http://data.europa.eu/88u/dataset/58a46214-5531-4635-bc41-44992a4dac12,drought_early_warning,0.21,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.305,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.34,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.27,Insufficient,0.1,0.0,1.0,0.0,0.0,0.4,0.5,0.28,Insufficient,0.0,0.4,0.8,0.5,0.0,0.0,0.1,0.31,Insufficient,0.5,0.3,0.4,0.0,0.4,0.0,0.1
http://data.europa.eu/88u/dataset/30303034-3333-4032-312d-303030310000,drought_early_warning,0.17,Insufficient,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.3,0.2,Insufficient,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.3,0.215,Insufficient,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.3,0.21,Insufficient,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.16,Insufficient,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.16,Insufficient,0.0,0.3,0.4,0.0,0.2,0.0,0.0
http://data.europa.eu/88u/dataset/3fbba88d380b98a5485675bd6b4d37c5ce325481~~1,drought_early_warning,0.25,Insufficient,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.3,0.45,Partial,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.3,0.395,Insufficient,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.3,0.275,Insufficient,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.395,Insufficient,0.0,1.0,0.8,0.5,0.0,0.0,0.0,0.365,Insufficient,0.5,0.3,0.4,0.0,1.0,0.0,0.0
http://data.europa.eu/88u/dataset/3d6ea0f0-8643-471d-abe6-5f69fc89ef48~~1,drought_early_warning,0.23,Insufficient,0.3,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.265,Insufficient,0.3,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.33,Insufficient,0.3,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.31,Insufficient,0.3,0.0,1.0,0.0,0.0,0.2,0.5,0.25,Insufficient,0.0,0.2,0.8,0.5,0.0,0.0,0.3,0.3,Insufficient,0.5,0.3,0.4,0.0,0.2,0.0,0.3
http://data.europa.eu/88u/dataset/monitoring-der-wiesenbrutenden-limikolenarten-im-seewinkel-kiebitz-vanellus-vanellus-ufers-2011,drought_early_warning,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/r_vda-04277-meta-20291213-105700,drought_early_warning,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/cbe0ae2b-99be-4d4d-8d7d-2f05c568769f,drought_early_warning,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/6ddeb39a-74ea-4293-8e88-f06ffd7111c5,drought_early_warning,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/c_l736-b0102021_zps,drought_early_warning,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/c_l736-b0105021_fascerispetto,drought_early_warning,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,Insufficient,0.0,0.3,0.4,0.0,0.0,0.0,0.0
http://data.europa.eu/88u/dataset/2fea4f98-a40a-88c5-87b6-1bf2a923324f,drought_early_warning,0.33,Insufficient,0.8,0.0,0.0,1.0,0.0,0.0,0.2,0.3,0.3,0.27,Insufficient,0.8,0.0,0.0,1.0,0.0,0.0,0.2,0.3,0.3,0.315,Insufficient,0.8,0.0,0.0,1.0,0.0,0.0,0.2,0.3,0.3,0.425,Partial,0.8,0.0,1.0,0.0,0.0,0.2,0.3,0.245,Insufficient,0.0,0.2,0.8,0.3,0.0,0.0,0.8,0.275,Insufficient,0.3,0.3,0.4,0.0,0.2,0.0,0.8
http://data.europa.eu/88u/dataset/levelims-ramis-201900096,drought_early_warning,0.19,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.255,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.32,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.26,Insufficient,0.1,0.0,1.0,0.0,0.0,0.2,0.5,0.24,Insufficient,0.0,0.2,0.8,0.5,0.0,0.0,0.1,0.29,Insufficient,0.5,0.3,0.4,0.0,0.2,0.0,0.1
http://data.europa.eu/88u/dataset/levelims-ramis-201900323,drought_early_warning,0.19,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.255,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.32,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.26,Insufficient,0.1,0.0,1.0,0.0,0.0,0.2,0.5,0.24,Insufficient,0.0,0.2,0.8,0.5,0.0,0.0,0.1,0.29,Insufficient,0.5,0.3,0.4,0.0,0.2,0.0,0.1
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-2929-wykaz-mikrofilmow-rekopismiennych-tabulatur-lutnio,drought_early_warning,0.24,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.7,0.5,1.0,0.38,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.7,0.5,1.0,0.475,Partial,0.1,0.0,0.0,1.0,0.0,0.0,0.7,0.5,1.0,0.285,Insufficient,0.1,0.0,1.0,0.0,0.0,0.7,0.5,0.34,Insufficient,0.0,0.7,0.8,0.5,0.0,0.0,0.1,0.54,Partial,0.5,1.0,0.7,0.0,0.7,0.0,0.1
http://data.europa.eu/88u/dataset/332e1673-d91b-4ddc-8950-ff12cd885d75,drought_early_warning,0.21,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.305,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.34,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.27,Insufficient,0.1,0.0,1.0,0.0,0.0,0.4,0.5,0.28,Insufficient,0.0,0.4,0.8,0.5,0.0,0.0,0.1,0.31,Insufficient,0.5,0.3,0.4,0.0,0.4,0.0,0.1
http://data.europa.eu/88u/dataset/https-datos-gob-es-catalogo-a03002951-especies-arboreas-afectadas-por-los-incendios-forestales-2016-asturias,drought_early_warning,0.085,Insufficient,0.1,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.3,0.1,Insufficient,0.1,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.3,0.115,Insufficient,0.1,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.3,0.095,Insufficient,0.1,0.0,0.3,0.0,0.0,0.2,0.0,0.12,Insufficient,0.0,0.2,0.5,0.0,0.0,0.0,0.1,0.165,Insufficient,0.0,0.3,0.4,0.0,0.2,0.0,0.1
http://data.europa.eu/88u/dataset/https-dadesobertes-gva-es-dataset-tra-erte-res-2022-07,drought_early_warning,0.04,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.3,0.105,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.3,0.17,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.3,0.06,Insufficient,0.1,0.0,0.0,0.0,0.0,0.2,0.5,0.12,Insufficient,0.0,0.2,0.0,0.5,0.0,0.0,0.1,0.29,Insufficient,0.5,0.3,0.4,0.0,0.2,0.0,0.1
http://data.europa.eu/88u/dataset/55ca4a97-bad2-49d6-a6c8-68f90acadba1,drought_early_warning,0.04,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.3,0.105,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.3,0.17,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.3,0.06,Insufficient,0.1,0.0,0.0,0.0,0.0,0.2,0.5,0.12,Insufficient,0.0,0.2,0.0,0.5,0.0,0.0,0.1,0.29,Insufficient,0.5,0.3,0.4,0.0,0.2,0.0,0.1
http://data.europa.eu/88u/dataset/aeb93785-f239-4489-8524-69015a0a4bcb,drought_early_warning,0.04,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.3,0.105,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.3,0.17,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.3,0.06,Insufficient,0.1,0.0,0.0,0.0,0.0,0.2,0.5,0.12,Insufficient,0.0,0.2,0.0,0.5,0.0,0.0,0.1,0.29,Insufficient,0.5,0.3,0.4,0.0,0.2,0.0,0.1
http://data.europa.eu/88u/dataset/d3b45c1e-9b56-4fb1-9aa6-5d5e64e8a69a,drought_early_warning,0.04,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.3,0.105,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.3,0.17,Insufficient,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.3,0.06,Insufficient,0.1,0.0,0.0,0.0,0.0,0.2,0.5,0.12,Insufficient,0.0,0.2,0.0,0.5,0.0,0.0,0.1,0.29,Insufficient,0.5,0.3,0.4,0.0,0.2,0.0,0.1
http://data.europa.eu/88u/dataset/adad9578-ac13-0001-8209-c9ef72160676,drought_early_warning,0.25,Insufficient,0.3,0.0,0.0,1.0,0.0,0.0,0.4,0.3,0.3,0.295,Insufficient,0.3,0.0,0.0,1.0,0.0,0.0,0.4,0.3,0.3,0.31,Insufficient,0.3,0.0,0.0,1.0,0.0,0.0,0.4,0.3,0.3,0.31,Insufficient,0.3,0.0,1.0,0.0,0.0,0.4,0.3,0.26,Insufficient,0.0,0.4,0.8,0.3,0.0,0.0,0.3,0.27,Insufficient,0.3,0.3,0.4,0.0,0.4,0.0,0.3
http://data.europa.eu/88u/dataset/023ce72a-a451-0002-069b-a6dbf97cf38a,drought_early_warning,0.29,Insufficient,0.5,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.325,Insufficient,0.5,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.36,Insufficient,0.5,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.37,Insufficient,0.5,0.0,1.0,0.0,0.0,0.4,0.5,0.3,Insufficient,0.0,0.4,0.8,0.5,0.0,0.0,0.5,0.33,Insufficient,0.5,0.3,0.4,0.0,0.4,0.0,0.5
http://data.europa.eu/88u/dataset/128f3280-5a9e-4a4e-81a1-eede87456bcd,drought_early_warning,0.21,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.3,0.3,0.285,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.3,0.3,0.3,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.3,0.3,0.26,Insufficient,0.1,0.0,1.0,0.0,0.0,0.4,0.3,0.25,Insufficient,0.0,0.4,0.8,0.3,0.0,0.0,0.1,0.26,Insufficient,0.3,0.3,0.4,0.0,0.4,0.0,0.1
http://data.europa.eu/88u/dataset/85cda517-4d55-462f-b121-cce7e1d53f56,drought_early_warning,0.08,Insufficient,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.3,0.095,Insufficient,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.3,0.14,Insufficient,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.3,0.1,Insufficient,0.3,0.0,0.0,0.0,0.0,0.2,0.3,0.1,Insufficient,0.0,0.2,0.0,0.3,0.0,0.0,0.3,0.25,Insufficient,0.3,0.3,0.4,0.0,0.2,0.0,0.3
http://data.europa.eu/88u/dataset/6498ea50-1a82-35b9-bf3f-b5f408dd3704,drought_early_warning,0.02,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.3,0.1,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.3,0.165,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.3,0.035,Insufficient,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.115,Insufficient,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.285,Insufficient,0.5,0.3,0.4,0.0,0.2,0.0,0.0
http://data.europa.eu/88u/dataset/protected-zone-plots-for-bark-beetle-species-gb-10k-grid,drought_early_warning,0.07,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.3,0.225,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.3,0.215,Insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.3,0.06,Insufficient,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.215,Insufficient,0.0,0.7,0.0,0.5,0.0,0.0,0.0,0.335,Insufficient,0.5,0.3,0.4,0.0,0.7,0.0,0.0
http://data.europa.eu/88u/dataset/2eafe7df-64b5-4fb3-81df-c549f93e8969,drought_early_warning,0.21,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.305,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.34,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.27,Insufficient,0.1,0.0,1.0,0.0,0.0,0.4,0.5,0.28,Insufficient,0.0,0.4,0.8,0.5,0.0,0.0,0.1,0.31,Insufficient,0.5,0.3,0.4,0.0,0.4,0.0,0.1
http://data.europa.eu/88u/dataset/2d05feed-e2a7-4c79-8672-d8bc7db71029,drought_early_warning,0.19,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.255,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.32,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.26,Insufficient,0.1,0.0,1.0,0.0,0.0,0.2,0.5,0.24,Insufficient,0.0,0.2,0.8,0.5,0.0,0.0,0.1,0.29,Insufficient,0.5,0.3,0.4,0.0,0.2,0.0,0.1
http://data.europa.eu/88u/dataset/f57970ca-4196-41a4-9bd8-ae88b0748102,drought_early_warning,0.21,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.305,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.34,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.27,Insufficient,0.1,0.0,1.0,0.0,0.0,0.4,0.5,0.28,Insufficient,0.0,0.4,0.8,0.5,0.0,0.0,0.1,0.31,Insufficient,0.5,0.3,0.4,0.0,0.4,0.0,0.1
http://data.europa.eu/88u/dataset/de2de6f6-88ca-439c-a81a-2a5e723680db,drought_early_warning,0.19,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.255,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.32,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.26,Insufficient,0.1,0.0,1.0,0.0,0.0,0.2,0.5,0.24,Insufficient,0.0,0.2,0.8,0.5,0.0,0.0,0.1,0.29,Insufficient,0.5,0.3,0.4,0.0,0.2,0.0,0.1
http://data.europa.eu/88u/dataset/051afb46-bfe4-47d2-8a01-a418a5b8084b,drought_early_warning,0.19,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.255,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.32,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.26,Insufficient,0.1,0.0,1.0,0.0,0.0,0.2,0.5,0.24,Insufficient,0.0,0.2,0.8,0.5,0.0,0.0,0.1,0.29,Insufficient,0.5,0.3,0.4,0.0,0.2,0.0,0.1
http://data.europa.eu/88u/dataset/caa43030-17fb-461e-929f-078d8762ec20,drought_early_warning,0.19,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.255,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.32,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.26,Insufficient,0.1,0.0,1.0,0.0,0.0,0.2,0.5,0.24,Insufficient,0.0,0.2,0.8,0.5,0.0,0.0,0.1,0.29,Insufficient,0.5,0.3,0.4,0.0,0.2,0.0,0.1
http://data.europa.eu/88u/dataset/b0f83097-b10c-4107-af62-05754a2372a7,drought_early_warning,0.25,Insufficient,0.3,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.315,Insufficient,0.3,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.35,Insufficient,0.3,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.32,Insufficient,0.3,0.0,1.0,0.0,0.0,0.4,0.5,0.29,Insufficient,0.0,0.4,0.8,0.5,0.0,0.0,0.3,0.32,Insufficient,0.5,0.3,0.4,0.0,0.4,0.0,0.3
http://data.europa.eu/88u/dataset/b1c7e32b-d4c2-432d-be4c-b4e2b77f4ae9,drought_early_warning,0.19,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.255,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.32,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.26,Insufficient,0.1,0.0,1.0,0.0,0.0,0.2,0.5,0.24,Insufficient,0.0,0.2,0.8,0.5,0.0,0.0,0.1,0.29,Insufficient,0.5,0.3,0.4,0.0,0.2,0.0,0.1
http://data.europa.eu/88u/dataset/a995ac96-f43f-4721-9027-b2e0869db935,drought_early_warning,0.19,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.255,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.32,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.26,Insufficient,0.1,0.0,1.0,0.0,0.0,0.2,0.5,0.24,Insufficient,0.0,0.2,0.8,0.5,0.0,0.0,0.1,0.29,Insufficient,0.5,0.3,0.4,0.0,0.2,0.0,0.1
http://data.europa.eu/88u/dataset/aac9c8a0-f9bd-4035-9190-e77a1e459dd9,drought_early_warning,0.21,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.305,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.34,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.27,Insufficient,0.1,0.0,1.0,0.0,0.0,0.4,0.5,0.28,Insufficient,0.0,0.4,0.8,0.5,0.0,0.0,0.1,0.31,Insufficient,0.5,0.3,0.4,0.0,0.4,0.0,0.1
http://data.europa.eu/88u/dataset/021f0211-632a-4a8d-81c4-e78cd06afbaa,drought_early_warning,0.21,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.305,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.34,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.27,Insufficient,0.1,0.0,1.0,0.0,0.0,0.4,0.5,0.28,Insufficient,0.0,0.4,0.8,0.5,0.0,0.0,0.1,0.31,Insufficient,0.5,0.3,0.4,0.0,0.4,0.0,0.1
http://data.europa.eu/88u/dataset/023f609e-53a1-4cc8-bb39-b88dfbc81645,drought_early_warning,0.19,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.255,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.32,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.26,Insufficient,0.1,0.0,1.0,0.0,0.0,0.2,0.5,0.24,Insufficient,0.0,0.2,0.8,0.5,0.0,0.0,0.1,0.29,Insufficient,0.5,0.3,0.4,0.0,0.2,0.0,0.1
http://data.europa.eu/88u/dataset/022ebc7d-7514-43f4-8bd8-607b92e5ae46,drought_early_warning,0.19,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.255,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.32,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.26,Insufficient,0.1,0.0,1.0,0.0,0.0,0.2,0.5,0.24,Insufficient,0.0,0.2,0.8,0.5,0.0,0.0,0.1,0.29,Insufficient,0.5,0.3,0.4,0.0,0.2,0.0,0.1
http://data.europa.eu/88u/dataset/0263e939-833d-478d-9ccf-ed8053efd224,drought_early_warning,0.21,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.305,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.34,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.27,Insufficient,0.1,0.0,1.0,0.0,0.0,0.4,0.5,0.28,Insufficient,0.0,0.4,0.8,0.5,0.0,0.0,0.1,0.31,Insufficient,0.5,0.3,0.4,0.0,0.4,0.0,0.1
http://data.europa.eu/88u/dataset/026a2235-70e1-4a9d-9aab-2df10ed391a1,drought_early_warning,0.21,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.305,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.34,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.3,0.27,Insufficient,0.1,0.0,1.0,0.0,0.0,0.4,0.5,0.28,Insufficient,0.0,0.4,0.8,0.5,0.0,0.0,0.1,0.31,Insufficient,0.5,0.3,0.4,0.0,0.4,0.0,0.1
http://data.europa.eu/88u/dataset/05427b20-e1fb-48fe-bf81-610887105a68,drought_early_warning,0.19,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.255,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.32,Insufficient,0.1,0.0,0.0,1.0,0.0,0.0,0.2,0.5,0.3,0.26,Insufficient,0.1,0.0,1.0,0.0,0.0,0.2,0.5,0.24,Insufficient,0.0,0.2,0.8,0.5,0.0,0.0,0.1,0.29,Insufficient,0.5,0.3,0.4,0.0,0.2,0.0,0.1
